,geo1,geo2,geo3,geo4,geo5,geo6,geo7,geo8,sentences,labels
480,582,890,635,890,635,908,582,908,112.45,1
481,493,914,553,914,553,931,493,931,CASH :,0
482,578,916,639,916,639,931,578,931,112.45,1
483,435,934,558,934,558,957,435,957,CHANGE (RM) :,0
484,598,936,633,936,633,952,598,952,0.00,0
485,300,987,441,987,441,1004,300,1004,GST SUMMARY,0
486,306,1017,376,1017,376,1036,306,1036,TAX CODE,0
487,429,1019,443,1019,443,1038,429,1038,%,0
488,493,1020,549,1020,549,1040,493,1040,AMOUNT,0
489,597,1021,633,1021,633,1037,597,1037,GST,0
490,313,1038,334,1038,334,1053,313,1053,SR,0
491,434,1039,445,1039,445,1053,434,1053,6,0
492,502,1039,551,1039,551,1057,502,1057,106.10,0
493,598,1040,635,1040,635,1058,598,1058,6.37,0
494,397,1064,441,1064,441,1081,397,1081,TOTAL :,0
495,503,1063,547,1063,547,1081,503,1081,106.10,0
496,600,1066,628,1066,628,1081,600,1081,6.37,0
497,335,1103,589,1103,589,1120,335,1120,GOODS SOLD ARE NOT RETURNABLE.,0
498,420,1122,506,1122,506,1138,420,1138,THANK YOU.,0
499,223,112,331,112,331,165,223,165,1950,0
500,45,197,477,197,477,224,45,224,GERBANG ALAF RESTAURANTS SDN BHD,3
501,192,229,316,229,316,258,192,258,(65351-M),0
502,140,261,369,261,369,288,140,288,FORMERLY KNOWN AS,0
503,31,293,478,293,478,320,31,320,GOLDEN ARCHES RESTAURANTS SDN BHD,3
504,111,326,409,326,409,354,111,354,LICENSEE OF MCDONALD'S,0
505,6,358,530,358,530,389,6,389,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3",2
506,6,390,529,390,529,422,6,422,"NO.3, JALAN SS21/39,47400 PETALING JAYA",2
507,204,423,316,423,316,452,204,452,SELANGOR,2
508,99,454,436,454,436,487,99,487,(GST ID NO: 000504664064),0
509,31,487,500,487,500,517,31,517,MCDONALD'S BHP TAMAN MELAWATI(#328),0
510,126,519,409,519,409,548,126,548,TEL NO. 03-4162-2318,0
511,192,552,341,552,341,581,192,581,TAX INVOICE,0
512,205,618,341,618,341,645,205,645,MFY SIDE 1,0
513,6,681,275,681,275,710,6,710,INV# 003281900229170,0
514,4,715,501,715,501,744,4,744,ORD #50 -REG #19- 18/01/2018 10:27:03,4
515,5,746,116,746,116,773,5,773,QTY ITEM,0
516,30,779,224,779,224,808,30,808,2 CHICMCMUFFIN,0
517,32,813,196,813,196,844,32,844,1 M PORRIDGE,0
518,33,846,222,846,222,873,33,873,1 BM 2HOTCAKES,0
519,59,878,169,878,169,907,59,907,1 L COKE,0
520,3,941,327,941,327,973,3,973,TAKEOUT TOTAL (INCL GST),0
521,3,974,183,974,183,1003,3,1003,TOTAL ROUNDED,0
522,4,1007,180,1007,180,1036,4,1036,CASH TENDERED,0
523,3,1040,88,1040,88,1071,3,1071,CHANGE,0
524,5,1104,288,1104,288,1135,5,1135,TOTAL INCLUDES 6% GST,0
525,456,748,528,748,528,777,456,777,TOTAL,0
526,459,784,529,784,529,810,459,810,11.00,0
527,469,816,528,816,528,842,469,842,5.60,0
528,457,847,530,847,530,874,457,874,10.00,0
529,457,945,527,945,527,972,457,972,26.60,1
530,456,977,528,977,528,1004,456,1004,26.60,1
531,444,1012,527,1012,527,1038,444,1038,100.00,0
532,458,1043,526,1043,526,1070,458,1070,73.40,0
533,471,1110,524,1110,524,1137,471,1137,1.51,0
534,42,1202,457,1202,457,1233,42,1233,WE'D LOVE TO HEAR YOUR FEEDBACK,0
535,101,1271,446,1271,446,1301,101,1301,SIT WWW.MCDFEEDBACK.COM.MY,0
536,243,1304,274,1304,274,1330,243,1330,OR,0
537,69,1334,459,1334,459,1365,69,1365,DOWNLOAD MY MCD FEEDBACK FROM,0
538,122,1366,405,1366,405,1399,122,1399,GOOGLE PLAY/APP STORE,0
539,95,1434,419,1434,419,1465,95,1465,TO SHARE YOUR EXPERIENCE,0
540,27,1497,456,1497,456,1530,27,1530,THANK YOU AND PLEASE COME AGAIN.,0
541,2,1530,525,1530,525,1562,2,1562,CUSTOMER SERVICE HOTLINE : 03-2726-5600,0
542,130,68,676,68,676,105,130,105,SAM SAM TRADING CO,3
543,325,111,476,111,476,147,325,147,(742016-W),0
544,158,150,641,150,641,189,158,189,"67,JLN MEWAH 25/63 TMN SRI MUDA,",2
545,277,190,520,190,520,223,277,223,40400 SHAH ALAM.,2
546,233,228,550,228,550,261,233,261,TEL/FAX : 03-51213881,0
547,246,268,553,268,553,302,246,302,GST NO: 001006288896,0
548,305,349,476,349,476,381,305,381,TAX INVOICE,0
549,93,423,674,423,674,462,93,462,HE EOG UNICORN TWIN SUPER GLUE USG-99-,0
550,94,463,293,463,293,495,94,495,9557368063013,0
551,94,503,671,503,671,544,94,544,SS EZL A4 CYBER MIX COLOR PAPER 100'S8,0
552,92,542,110,542,110,574,92,574,2,0
553,154,544,203,544,203,574,154,574,008,0
554,379,466,429,466,429,496,379,496,1 X,0
555,468,468,534,468,534,500,468,500,5.20,0
556,605,471,704,471,704,505,605,505,5.20 S,0
557,378,546,429,546,429,576,378,576,1 X,0
558,467,547,533,547,533,580,467,580,8.90,0
559,603,552,700,552,700,585,603,585,8.90 S,0
560,289,1370,507,1370,507,1412,289,1412,INV:R000721136,0
561,229,1371,262,1371,262,1402,229,1402,01,0
562,154,1370,207,1370,207,1403,154,1403,SWH,0
563,82,1371,130,1371,130,1403,82,1403,WC5,0
564,89,619,230,619,230,657,89,657,NO. QTY:,0
565,206,1330,344,1330,344,1364,206,1364,: SAM SAM,3
566,389,623,578,623,578,659,389,659,2 NO. ITEMS:,0
567,81,1333,129,1333,129,1363,81,1363,CAS,0
568,379,1293,568,1293,568,1335,379,1335,TIME : 20:17,0
569,649,631,671,631,671,663,649,663,2,0
570,91,699,306,699,306,738,91,738,TAX AMT (S) 6%,0
571,88,739,188,739,188,773,88,773,GST 6%,0
572,90,779,258,779,258,816,90,816,TAX AMT (Z),0
573,88,818,184,818,184,851,88,851,GST 0%,0
574,88,857,303,857,303,895,88,895,TAX AMT (E) 6%,0
575,88,897,243,897,243,930,88,930,EXC GST 6%,0
576,542,707,668,707,668,742,542,742,RM 13.30,0
577,555,748,666,748,666,783,555,783,RM 0.80,0
578,556,788,666,788,666,821,556,821,RM 0.00,0
579,553,826,664,826,664,862,553,862,RM 0.00,0
580,555,867,665,867,665,903,555,903,RM 0.00,0
581,553,906,664,906,664,942,553,942,RM 0.00,0
582,86,976,236,976,236,1009,86,1009,TOTAL,0
583,444,980,690,980,690,1023,444,1023,RM 14.10,1
584,85,1016,152,1016,152,1046,85,1046,CASH,0
585,537,1024,663,1024,663,1063,537,1063,RM 20.00,0
586,85,1097,267,1097,267,1126,85,1126,CHANGE,0
587,474,1101,690,1101,690,1146,474,1146,RM 5.90,0
588,218,1173,554,1173,554,1213,218,1213,THANK YOU FOR SHOPPING,0
589,158,1212,611,1212,611,1257,158,1257,GOODS SOLD ARE NOT RETURNABLE.,0
590,82,1291,190,1291,190,1327,82,1327,"FRIDAY,",0
591,201,1292,356,1292,356,1324,201,1324,29-12-2017,4
592,286,779,320,779,320,812,286,812,0%,0
593,112,298,628,298,628,358,112,358,AIK HUAT HARDWARE,3
594,114,329,628,329,628,387,114,387,ENTERPRISE (SETIA,3
595,171,366,567,366,567,415,171,415,ALAM) SDN BHD,3
596,306,407,432,407,432,439,306,439,822737-X,0
597,160,425,574,425,574,473,160,473,"NO. 17-G, JALAN SETIA INDAH",2
598,203,459,535,459,535,509,203,509,"(X) U13/X, SETIA ALAM,",2
599,147,485,586,485,586,539,147,539,"SEKSYEN U13, 40170 SHAH ALAM,",2
600,86,512,646,512,646,567,86,567,TEL: 012 - 6651783 FAX: 03 - 33623608,0
601,212,553,518,553,518,592,212,592,GST NO: 000394528768,0
602,196,611,533,611,533,677,196,677,SIMPLIFIED TAX INVOICE,0
603,54,728,123,728,123,760,54,760,CASH,0
604,56,790,632,790,632,834,56,834,RECEIPT #: CSP0393921 DATE: 15/06/2017,4
605,340,979,644,979,644,1014,340,1014,BIG STRETCH FILM ???,0
606,54,820,346,820,346,858,54,858,SALESPERSON : AH002,0
607,387,832,602,832,602,864,387,864,TIME: 15:28:00,0
608,55,881,121,881,121,912,55,912,ITEM,0
609,326,891,374,891,374,918,326,918,QTY,0
610,445,892,497,892,497,921,445,921,U/P,0
611,433,920,493,920,493,954,433,954,(RM),0
612,533,894,632,894,632,924,533,924,AMOUNT,0
613,570,925,628,925,628,958,570,958,(RM),0
614,52,940,256,940,256,974,52,974,2000160000024,0
615,326,948,347,948,347,978,326,978,1,0
616,417,952,493,952,493,981,417,981,15.00,1
617,552,953,663,953,663,983,552,983,15.00 S,1
618,52,972,315,972,315,1008,52,1008,"20"" 1.6KG X 500MM",0
619,84,1034,269,1034,269,1066,84,1066,TAL QUANTITY,0
620,430,1043,449,1043,449,1070,430,1070,1,0
621,283,1128,510,1128,510,1165,283,1165,SUB-TOTAL (GST),0
622,584,1134,662,1134,662,1162,584,1162,15.00,1
623,372,1160,437,1160,437,1189,372,1189,DISC,0
624,597,1163,662,1163,662,1192,597,1192,0.00,0
625,372,1190,496,1190,496,1221,372,1221,ROUNDING,0
626,597,1194,662,1194,662,1222,597,1222,0.00,0
627,86,1216,239,1216,239,1248,86,1248,TOTAL,0
628,511,1221,659,1221,659,1251,511,1251,15.00,1
629,88,1247,212,1247,212,1278,88,1278,CASH,0
630,511,1253,661,1253,661,1283,511,1283,15.00,1
631,85,1278,274,1278,274,1309,85,1309,CHANGE,0
632,538,1281,659,1281,659,1311,538,1311,0.00,0
633,150,1339,559,1339,559,1372,150,1372,*GST @ 6% INCLUDED IN TOTAL,0
634,272,1400,439,1400,439,1428,272,1428,GST SUMMARY,0
635,55,1459,124,1459,124,1490,55,1490,CODE,0
636,300,1459,395,1459,395,1489,300,1489,AMOUNT,0
637,463,1459,484,1459,484,1489,463,1489,%,0
638,541,1461,649,1461,649,1490,541,1490,TAX/AMT,0
639,56,1521,92,1521,92,1551,56,1551,SR,0
640,315,1519,396,1519,396,1549,315,1549,14.15,0
641,462,1520,483,1520,483,1549,462,1549,6,0
642,583,1520,648,1520,648,1550,583,1550,0.85,0
643,342,1608,496,1608,496,1639,342,1639,TAX TOTAL:,0
644,582,1611,648,1611,648,1639,582,1639,0.85,0
645,126,1735,577,1735,577,1765,126,1765,"GOODS SOLD ARE NOT REFONDABLE,",0
646,159,1765,544,1765,544,1796,159,1796,THANK YOU FOR CHOOSING US.,0
647,144,1796,615,1796,615,1824,144,1824,PROVIDE ORIGINAL BILL FOR GOODS,0
648,52,1828,646,1828,646,1858,52,1858,EXCHANGE WITHIN 1 WEEK FROM TRANSACTION,0
649,71,1854,636,1854,636,1881,71,1881,GOODS MUST BE IN ORIGINAL STATE TO BE,0
650,185,1884,513,1884,513,1913,185,1913,ENTITLED FOR EXCHANGE.,0
651,146,47,565,47,565,84,146,84,HOME MASTER HARDWARE &,3
652,266,89,444,89,444,125,266,125,ELECTRICAL,3
653,85,120,625,120,625,156,85,156,"NO.113G & 115G, JALAN SETIA GEMBILANG",2
654,166,161,542,161,542,193,166,193,"U13/BG BANDAR SETIA ALAM,",2
655,174,201,529,201,529,235,174,235,"40170 BANDAR SETIA ALAM,",2
656,275,240,428,240,428,269,275,269,SELANGOR.,2
657,150,281,553,281,553,315,150,315,COMPANY REG NO. :SA03711551-P,0
658,178,326,522,326,522,359,178,359,GST REG NO. :001637511168,0
659,263,383,433,383,433,409,263,409,TAX INVOICE,0
660,62,427,203,427,203,460,62,460,INVOLCE NO.:,0
661,62,469,135,469,135,497,62,497,DATE :,0
662,247,475,451,475,451,500,247,500,22/12/2017 14:03,4
663,61,514,188,514,188,542,61,542,CASHLER # :,0
664,247,518,368,518,368,546,247,546,CASHIER,0
665,466,565,515,565,515,594,466,594,RM,0
666,561,563,635,563,635,593,561,593,CODE,0
667,58,607,340,607,340,638,58,638,24MMX7Y M.ONE TAPE,0
668,90,646,140,646,140,673,90,673,1.00,0
669,253,653,270,653,270,675,253,675,X,0
670,304,650,369,650,369,676,304,676,15.90,1
671,449,650,513,650,513,677,449,677,15.90,1
672,594,647,636,647,636,674,594,674,SR,0
673,181,697,295,697,295,721,181,721,SUBTOTAL :,0
674,447,696,513,696,513,723,447,723,15.90,1
675,85,743,294,743,294,772,85,772,TOTAL EXCL. OF GST,0
676,447,749,512,749,512,771,447,771,15.00,0
677,92,785,293,785,293,815,92,815,TOTAL INCL. OF GST,0
678,446,791,512,791,512,816,446,816,15.90,1
679,70,833,293,833,293,860,70,860,TOTAL AMT ROUNDED,0
680,445,837,510,837,510,861,445,861,15.90,1
681,172,874,292,874,292,906,172,906,PAYMENT :,0
682,441,876,511,876,511,901,441,901,50.00,0
683,131,912,293,912,293,946,131,946,CHANGE DUE :,0
684,441,913,512,913,512,941,441,941,34.10,0
685,59,959,238,959,238,994,59,994,TOTAL ITEM(S) : 1,0
686,62,1009,84,1009,84,1034,62,1034,G,0
687,267,1011,420,1011,420,1043,267,1043,AMOUNT(RM),0
688,479,1010,590,1010,590,1041,479,1041,TAX(RM),0
689,64,1058,103,1058,103,1081,64,1081,SR,0
690,156,1059,228,1059,228,1089,156,1089,@ 6%,0
691,354,1062,420,1062,420,1086,354,1086,15.00,0
692,533,1062,588,1062,588,1086,533,1086,0.90,0
693,254,1221,408,1221,408,1248,254,1248,THANK YOU,0
694,68,1254,596,1254,596,1286,68,1286,ANY GOODS RETURN PLEASE DO WITHIN,0
695,91,1295,573,1295,573,1326,91,1326,7 DAYS WITH ORIGINAL RECEIPT TQ^^,0
696,250,433,366,433,366,458,250,458,CS 67832,0
697,139,1014,232,1014,232,1043,139,1043,UMMARY,0
698,72,27,680,27,680,81,72,81,RESTORAN HASSANBISTRO,3
699,165,82,572,82,572,111,165,111,NO.2-1-1 JALAN SETIA PRIMA Q,2
700,203,119,539,119,539,147,203,147,U 13/Q SETIA ALAM 40170,2
701,309,154,442,154,442,182,309,182,SHAM ALAM,2
702,308,189,427,189,427,216,308,216,SELANGOR,2
703,292,260,466,260,466,288,292,288,TAX INVOICE,0
704,75,330,273,330,273,358,75,358,TERMINAL : C1,0
705,253,1289,518,1289,518,1331,253,1331,2017-12-28 22:17PM,0
706,225,1252,542,1252,542,1297,225,1297,THANK YOU.COME AGAIN,0
707,75,367,184,367,184,394,75,394,CASHIER,0
708,216,365,339,365,339,394,216,394,: HASSAN,0
709,628,1208,694,1208,694,1247,628,1247,0.00,0
710,74,401,184,401,184,429,74,429,BILL NO,0
711,215,399,401,399,401,430,215,430,: C1-0170778,0
712,501,1194,537,1194,537,1226,501,1226,RM,0
713,75,437,140,437,140,464,75,464,DATE,0
714,216,437,592,437,592,471,216,471,: 12/28/2017 10:17:32 PM,4
715,204,1179,301,1179,301,1210,204,1210,CHANGE,0
716,76,471,155,471,155,500,76,500,TOKEN,0
717,215,471,289,471,289,499,215,499,: CT1,0
718,614,1168,694,1168,694,1208,614,1208,15.00,1
719,76,505,154,505,154,535,76,535,TABLE,0
720,216,506,289,506,289,535,216,535,: CT1,0
721,500,1156,535,1156,535,1188,500,1188,RM,0
722,76,576,107,576,107,604,76,604,PR,0
723,245,575,293,575,293,606,245,606,QTY,0
724,317,577,421,577,421,608,317,608,U.PRICE,0
725,461,581,507,581,507,610,461,610,GST,0
726,578,586,652,586,652,621,578,621,TOTAL,0
727,76,648,178,648,178,675,76,675,MAKANAN,0
728,263,683,276,683,276,710,263,710,1,0
729,335,683,408,683,408,712,335,712,15.00,1
730,491,690,510,690,510,717,491,717,0,0
731,566,693,684,693,684,734,566,734,15.00 ZR,1
732,78,751,235,751,235,781,78,781,TOTAL ITEMS,0
733,262,757,280,757,280,773,262,773,=,0
734,321,753,380,753,380,782,321,782,1.00,0
735,80,787,210,787,210,818,80,818,TOTAL QTY,0
736,262,794,282,794,282,807,262,807,=,0
737,320,788,379,788,379,818,320,818,1.00,0
738,210,858,339,858,339,886,210,886,SUB TOTAL,0
739,513,870,546,870,546,898,513,898,RM,0
740,618,878,689,878,689,914,618,914,15.00,1
741,210,895,329,895,329,923,210,923,DISCOUNT,0
742,512,905,546,905,546,934,512,934,RM,0
743,628,916,690,916,690,952,628,952,0.00,0
744,202,966,469,966,469,1001,202,1001,TOTAL EXCL .6% GST,0
745,498,976,533,976,533,1008,498,1008,RM,0
746,612,986,691,986,691,1026,612,1026,15.00,1
747,202,1001,298,1001,298,1030,202,1030,GST 6%,0
748,499,1012,534,1012,534,1044,499,1044,RM,0
749,625,1024,690,1024,690,1061,625,1061,0.00,0
750,203,1037,470,1037,470,1074,203,1074,TOTAL INCL .6% GST,0
751,499,1049,534,1049,534,1080,499,1080,RM,0
752,612,1059,692,1059,692,1099,612,1099,15.00,1
753,203,1073,331,1073,331,1105,203,1105,ROUNDING,0
754,499,1084,534,1084,534,1116,499,1116,RM,0
755,626,1098,693,1098,693,1136,626,1136,0.00,0
756,205,1144,270,1144,270,1174,205,1174,CASH,0
757,163,579,177,579,177,604,163,604,T,0
758,319,78,526,78,526,118,319,118,ASIA MART,3
759,320,113,516,113,516,150,320,150,(SA0264195-T),0
760,190,137,643,137,643,187,190,187,"NO.23 BATU 10, TAMAN SENTOSA,",2
761,141,169,688,169,688,225,141,225,"JALAN KAPAR, 42200 KLANG, SELANGOR.",2
762,264,247,566,247,566,286,264,286,GST ID : 001609584640,0
763,317,299,511,299,511,329,317,329,TAX INVOICE,0
764,78,344,172,344,172,371,78,371,DOC NO,0
765,246,346,437,346,437,374,246,374,: CS02070163,0
766,525,315,737,315,737,367,525,367,DATE: 22/12/2017,4
767,75,384,174,384,174,409,75,409,CASHIER,0
768,246,385,340,385,340,412,246,412,: EIRA,0
769,522,362,711,362,711,405,522,405,TIME: 00:06:00,0
770,75,423,340,423,340,454,75,454,SALESPERSON : EIRA,0
771,166,728,298,728,298,755,166,755,S LIME 50G,0
772,530,416,594,416,594,446,530,446,REF.:,0
773,72,504,124,504,124,526,72,526,ITEM,0
774,266,506,312,506,312,533,266,533,QTY,0
775,346,509,431,509,431,530,346,530,S/PRICE,0
776,463,477,533,477,533,505,463,505,(GST),0
777,602,466,669,466,669,498,602,498,(GST),0
778,455,504,539,504,539,527,455,527,S/PRICE,0
779,579,496,670,496,670,522,579,522,AMOUNT,0
780,691,489,732,489,732,514,691,514,TAX,0
781,72,534,241,534,241,562,72,562,9556641320027,0
782,274,539,303,539,303,562,274,562,17,0
783,364,539,414,539,414,563,364,563,0.85,0
784,472,536,522,536,522,560,472,560,0.90,0
785,609,527,668,527,668,555,609,555,15.25,0
786,699,523,730,523,730,547,699,547,SR,0
787,73,571,385,571,385,605,73,605,DELICIA CHOCOLATE [50G],0
788,70,611,240,611,240,640,70,640,9556231110045,0
789,278,620,293,620,293,637,278,637,1,0
790,361,617,413,617,413,640,361,640,3.55,0
791,470,614,520,614,520,638,470,638,3.55,0
792,618,609,666,609,666,634,618,634,3.55,0
793,684,605,727,605,727,630,684,630,ZRL,0
794,69,649,589,649,589,679,69,679,GARDENIA ORIGINAL CLASSIC JUMBO [600G],0
795,69,690,240,690,240,716,69,716,9556127101331,0
796,277,696,292,696,292,717,277,717,1,0
797,362,697,408,697,408,720,362,720,1.41,0
798,469,694,518,694,518,719,469,719,1.50,0
799,618,691,665,691,665,714,618,714,1.50,0
800,694,687,727,687,727,711,694,711,SR,0
801,67,726,102,726,102,748,67,748,HU,0
802,67,766,236,766,236,794,67,794,8850199320722,0
803,274,774,289,774,289,795,274,795,1,0
804,359,775,410,775,410,796,359,796,1.42,0
805,467,774,514,774,514,797,467,797,1.51,0
806,616,770,660,770,660,795,616,795,1.51,0
807,693,768,725,768,725,793,693,793,SR,0
808,66,803,397,803,397,833,66,833,DOREMON CATCAT JOY 15G,0
809,63,845,235,845,235,871,63,871,8850199320722,0
810,272,850,287,850,287,871,272,871,1,0
811,358,850,406,850,406,875,358,875,1.42,0
812,464,852,511,852,511,876,464,876,1.51,0
813,612,852,659,852,659,876,612,876,1.51,0
814,691,850,720,850,720,875,691,875,SR,0
815,65,881,395,881,395,911,65,911,DOREMON CATCAT JOY 15G,0
816,63,921,234,921,234,948,63,948,8888002188511,0
817,269,929,285,929,285,949,269,949,1,0
818,353,931,404,931,404,952,353,952,2.30,0
819,460,931,511,931,511,956,460,956,2.44,0
820,611,931,659,931,659,956,611,956,2.44,0
821,688,932,720,932,720,957,688,957,SR,0
822,62,958,485,958,485,995,62,995,MINUTE MAID PULPY [OREN] [350ML],0
823,62,999,230,999,230,1029,62,1029,8888002188511,0
824,270,1007,283,1007,283,1027,270,1027,1,0
825,353,1006,403,1006,403,1030,353,1030,2.30,0
826,461,1010,509,1010,509,1032,461,1032,2.44,0
827,608,1012,657,1012,657,1036,608,1036,2.44,0
828,687,1013,716,1013,716,1037,687,1037,SR,0
829,62,1036,482,1036,482,1074,62,1074,MINUTE MAID PULPY [OREN] [350ML],0
830,59,1076,191,1076,191,1103,59,1103,9556145026,0
831,269,1081,280,1081,280,1104,269,1104,1,0
832,353,1087,400,1087,400,1109,353,1109,1.51,0
833,460,1088,508,1088,508,1112,460,1112,1.60,0
834,609,1094,656,1094,656,1117,609,1117,1.60,0
835,684,1096,714,1096,714,1120,684,1120,SR,0
836,59,1113,379,1113,379,1144,59,1144,TINGE LEMON DRINK 500ML,0
837,56,1153,215,1153,215,1179,56,1179,955657031213,0
838,349,1161,399,1161,399,1185,349,1185,2.74,0
839,456,1166,506,1166,506,1190,456,1190,2.90,0
840,606,1172,654,1172,654,1196,606,1196,2.90,0
841,682,1177,710,1177,710,1201,682,1201,SR,0
842,58,1191,232,1191,232,1220,58,1220,100 PLUS [1.50],0
843,88,1227,204,1227,204,1258,88,1258,TOTAL QTY:,0
844,251,1232,287,1232,287,1257,251,1257,25,0
845,584,1246,655,1246,655,1275,584,1275,32.69,0
846,150,1273,516,1273,516,1315,150,1315,TOTAL SALES (EXCLUDING GST) :,0
847,583,1293,651,1293,651,1321,583,1321,31.03,0
848,379,1328,516,1328,516,1359,379,1359,DISCOUNT :,0
849,596,1341,652,1341,652,1370,596,1370,0.00,0
850,362,1372,514,1372,514,1408,362,1408,TOTAL GST :,0
851,598,1390,651,1390,651,1417,598,1417,1.65,0
852,369,1416,511,1416,511,1453,369,1453,ROUNDING :,0
853,594,1433,650,1433,650,1462,594,1462,0.02,0
854,93,1454,512,1454,512,1501,93,1501,TOTAL SALES (INCLUSIVE OF GST) :,0
855,579,1479,648,1479,648,1511,579,1511,32.70,1
856,402,1512,512,1512,512,1544,402,1544,CASH :,0
857,576,1524,649,1524,649,1558,576,1558,40.00,0
858,375,1543,510,1543,510,1579,375,1579,CHANGE :,0
859,590,1562,646,1562,646,1593,590,1593,7.30,0
860,91,1617,299,1617,299,1648,91,1648,GST SUMMARY,0
861,96,1661,219,1661,219,1684,96,1684,TAX CODE,0
862,293,1667,318,1667,318,1691,293,1691,%,0
863,387,1671,513,1671,513,1706,387,1706,AMT (RM),0
864,570,1688,681,1688,681,1732,570,1732,TAX (RM),0
865,96,1693,136,1693,136,1717,96,1717,SR,0
866,94,1729,150,1729,150,1755,94,1755,ZRL,0
867,295,1699,314,1699,314,1723,295,1723,6,0
868,295,1737,315,1737,315,1761,295,1761,0,0
869,440,1709,513,1709,513,1740,440,1740,27.48,0
870,453,1747,512,1747,512,1778,453,1778,3.55,0
871,631,1733,681,1733,681,1765,631,1765,1.65,0
872,629,1770,681,1770,681,1805,629,1805,0.00,0
873,629,1808,678,1808,678,1844,629,1844,1.65,0
874,246,1772,332,1772,332,1802,246,1802,TOTAL :,0
875,435,1785,508,1785,508,1816,435,1816,31.03,0
876,79,1831,661,1831,661,1909,79,1909,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",0
877,148,48,564,48,564,86,148,86,HOME MASTER HARDWARE &,3
878,266,89,444,89,444,125,266,125,ELECTRICAL,3
879,85,121,625,121,625,156,85,156,"NO.113G & 115G, JALAN SETIA GEMBILANG",2
880,166,161,540,161,540,194,166,194,"U13/BG BANDAR SETIA ALAM,",2
881,175,204,530,204,530,235,175,235,"40170 BANDAR SETIA ALAM,",2
882,275,240,428,240,428,267,275,267,SELANGOR.,2
883,151,282,553,282,553,315,151,315,COMPANY REG NO.:SA03711551-P,0
884,179,326,521,326,521,360,179,360,GST REG NO.:001637511168,0
885,263,382,433,382,433,409,263,409,TAX INVOICE,0
